row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,QE2_sbs_11_1[blank]n.mzXML Peak status,QE2_sbs_11_1[blank]n.mzXML Peak name,QE2_sbs_11_1[blank]n.mzXML Peak m/z,QE2_sbs_11_1[blank]n.mzXML Peak RT,QE2_sbs_11_1[blank]n.mzXML Peak RT start,QE2_sbs_11_1[blank]n.mzXML Peak RT end,QE2_sbs_11_1[blank]n.mzXML Peak duration time,QE2_sbs_11_1[blank]n.mzXML Peak height,QE2_sbs_11_1[blank]n.mzXML Peak area,QE2_sbs_11_1[blank]n.mzXML Peak charge,QE2_sbs_11_1[blank]n.mzXML Peak # data points,QE2_sbs_11_1[blank]n.mzXML Peak FWHM,QE2_sbs_11_1[blank]n.mzXML Peak tailing factor,QE2_sbs_11_1[blank]n.mzXML Peak asymmetry factor,QE2_sbs_11_1[blank]n.mzXML Peak m/z min,QE2_sbs_11_1[blank]n.mzXML Peak m/z max,QE2_sbs_11_2[blank]n.mzXML Peak status,QE2_sbs_11_2[blank]n.mzXML Peak name,QE2_sbs_11_2[blank]n.mzXML Peak m/z,QE2_sbs_11_2[blank]n.mzXML Peak RT,QE2_sbs_11_2[blank]n.mzXML Peak RT start,QE2_sbs_11_2[blank]n.mzXML Peak RT end,QE2_sbs_11_2[blank]n.mzXML Peak duration time,QE2_sbs_11_2[blank]n.mzXML Peak height,QE2_sbs_11_2[blank]n.mzXML Peak area,QE2_sbs_11_2[blank]n.mzXML Peak charge,QE2_sbs_11_2[blank]n.mzXML Peak # data points,QE2_sbs_11_2[blank]n.mzXML Peak FWHM,QE2_sbs_11_2[blank]n.mzXML Peak tailing factor,QE2_sbs_11_2[blank]n.mzXML Peak asymmetry factor,QE2_sbs_11_2[blank]n.mzXML Peak m/z min,QE2_sbs_11_2[blank]n.mzXML Peak m/z max,QE2_sbs_11_8[9N]n.mzXML Peak status,QE2_sbs_11_8[9N]n.mzXML Peak name,QE2_sbs_11_8[9N]n.mzXML Peak m/z,QE2_sbs_11_8[9N]n.mzXML Peak RT,QE2_sbs_11_8[9N]n.mzXML Peak RT start,QE2_sbs_11_8[9N]n.mzXML Peak RT end,QE2_sbs_11_8[9N]n.mzXML Peak duration time,QE2_sbs_11_8[9N]n.mzXML Peak height,QE2_sbs_11_8[9N]n.mzXML Peak area,QE2_sbs_11_8[9N]n.mzXML Peak charge,QE2_sbs_11_8[9N]n.mzXML Peak # data points,QE2_sbs_11_8[9N]n.mzXML Peak FWHM,QE2_sbs_11_8[9N]n.mzXML Peak tailing factor,QE2_sbs_11_8[9N]n.mzXML Peak asymmetry factor,QE2_sbs_11_8[9N]n.mzXML Peak m/z min,QE2_sbs_11_8[9N]n.mzXML Peak m/z max,QE2_sbs_11_10[2S]n.mzXML Peak status,QE2_sbs_11_10[2S]n.mzXML Peak name,QE2_sbs_11_10[2S]n.mzXML Peak m/z,QE2_sbs_11_10[2S]n.mzXML Peak RT,QE2_sbs_11_10[2S]n.mzXML Peak RT start,QE2_sbs_11_10[2S]n.mzXML Peak RT end,QE2_sbs_11_10[2S]n.mzXML Peak duration time,QE2_sbs_11_10[2S]n.mzXML Peak height,QE2_sbs_11_10[2S]n.mzXML Peak area,QE2_sbs_11_10[2S]n.mzXML Peak charge,QE2_sbs_11_10[2S]n.mzXML Peak # data points,QE2_sbs_11_10[2S]n.mzXML Peak FWHM,QE2_sbs_11_10[2S]n.mzXML Peak tailing factor,QE2_sbs_11_10[2S]n.mzXML Peak asymmetry factor,QE2_sbs_11_10[2S]n.mzXML Peak m/z min,QE2_sbs_11_10[2S]n.mzXML Peak m/z max,QE2_sbs_11_19[16N]n.mzXML Peak status,QE2_sbs_11_19[16N]n.mzXML Peak name,QE2_sbs_11_19[16N]n.mzXML Peak m/z,QE2_sbs_11_19[16N]n.mzXML Peak RT,QE2_sbs_11_19[16N]n.mzXML Peak RT start,QE2_sbs_11_19[16N]n.mzXML Peak RT end,QE2_sbs_11_19[16N]n.mzXML Peak duration time,QE2_sbs_11_19[16N]n.mzXML Peak height,QE2_sbs_11_19[16N]n.mzXML Peak area,QE2_sbs_11_19[16N]n.mzXML Peak charge,QE2_sbs_11_19[16N]n.mzXML Peak # data points,QE2_sbs_11_19[16N]n.mzXML Peak FWHM,QE2_sbs_11_19[16N]n.mzXML Peak tailing factor,QE2_sbs_11_19[16N]n.mzXML Peak asymmetry factor,QE2_sbs_11_19[16N]n.mzXML Peak m/z min,QE2_sbs_11_19[16N]n.mzXML Peak m/z max,QE2_sbs_11_9[5S]n.mzXML Peak status,QE2_sbs_11_9[5S]n.mzXML Peak name,QE2_sbs_11_9[5S]n.mzXML Peak m/z,QE2_sbs_11_9[5S]n.mzXML Peak RT,QE2_sbs_11_9[5S]n.mzXML Peak RT start,QE2_sbs_11_9[5S]n.mzXML Peak RT end,QE2_sbs_11_9[5S]n.mzXML Peak duration time,QE2_sbs_11_9[5S]n.mzXML Peak height,QE2_sbs_11_9[5S]n.mzXML Peak area,QE2_sbs_11_9[5S]n.mzXML Peak charge,QE2_sbs_11_9[5S]n.mzXML Peak # data points,QE2_sbs_11_9[5S]n.mzXML Peak FWHM,QE2_sbs_11_9[5S]n.mzXML Peak tailing factor,QE2_sbs_11_9[5S]n.mzXML Peak asymmetry factor,QE2_sbs_11_9[5S]n.mzXML Peak m/z min,QE2_sbs_11_9[5S]n.mzXML Peak m/z max,
1218,186.03851755777995,0.82332,,,,,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,186.0392 m/z @0.67 [QE2_sbs_11_2[blank]n.mzXML],186.0392049153646,0.6734833333333333,0.66715,0.6797666666666667,0.01261666666666672,1660.2635498046875,628.4097536010769,0,3,0.01261666666666672,0.9960526315789565,0.9921052631579131,186.03833770751953,186.0409393310547,DETECTED,186.0383 m/z @0.89 [QE2_sbs_11_8[9N]n.mzXML],186.038330078125,0.8902666666666667,0.8630166666666667,0.9299666666666667,0.06695000000000007,141476.1,296418.2490374441,0,13,0.03626168199513946,1.3156165396876682,1.8671728507021559,186.0380401611328,186.0384979248047,DETECTED,186.0383 m/z @0.88 [QE2_sbs_11_10[2S]n.mzXML],186.038330078125,0.8836999999999999,0.8620666666666666,0.92835,0.06628333333333336,144382.1658482143,288584.9097449498,0,13,0.029718523072663316,1.5319722650231167,2.514270861971816,186.037841796875,186.03848266601562,ESTIMATED,186.0384 m/z @0.78 [QE2_sbs_11_19[16N]n.mzXML],186.03836975097656,0.7766666666666667,0.7442666666666666,0.7924666666666667,0.04820000000000002,1544329.75,1232465.2493164074,0,10,0.012138297523889396,0.7472008417911048,0.5268948574723435,186.03790283203125,186.03848266601562,DETECTED,186.0384 m/z @0.89 [QE2_sbs_11_9[5S]n.mzXML],186.0383529663086,0.8924833333333333,0.8706333333333334,0.9316166666666666,0.06098333333333328,125040.37388392858,268961.0950493864,0,12,0.036515299494304654,1.3954996186117503,1.6773018433643843,186.0381622314453,186.03846740722656,
1219,188.0577519838473,17.21811111111111,Complex of 83.0246 and 104.0252 m/z,Complex of 83.0246 and 104.0252 m/z;Complex of 92.0251 and 95.0247 m/z;Complex of 108.0202 and 79.0296 m/z,Name: Complex of 83.0246 and 104.0252 m/z;Identification method: Complex search,,1,ESTIMATED,188.0578 m/z @17.21 [QE2_sbs_11_1[blank]n.mzXML],188.0577606201172,17.214333333333332,17.208333333333332,17.232666666666667,0.02433333333333465,68355.3046875,49573.15844238755,0,5,0.014189749149153386,2.0277777777778105,3.0555555555556215,188.05760192871094,188.05787658691406,ESTIMATED,188.0577 m/z @17.22 [QE2_sbs_11_2[blank]n.mzXML],188.05769517686633,17.217166666666667,17.211000000000002,17.262166666666666,0.051166666666663474,59156.53515625,69892.89052367826,0,9,0.020863742046756784,3.8614364854024013,6.6370942811601275,188.0571746826172,188.05783081054688,DETECTED,188.0577 m/z @17.22 [QE2_sbs_11_8[9N]n.mzXML],188.0577163696289,17.221333333333334,17.209666666666667,17.310333333333332,0.10066666666666535,141307.3815987723,387701.35441288137,0,18,0.05349240278239975,4.424243938647755,7.0015835713884575,188.05752563476562,188.05801391601562,ESTIMATED,188.0578 m/z @17.22 [QE2_sbs_11_10[2S]n.mzXML],188.05780283610025,17.217,17.211333333333336,17.241,0.029666666666663843,185777.703125,174046.1879199023,0,6,0.024986288557208525,2.6176470588250047,4.235294117650009,188.05767822265625,188.05804443359375,ESTIMATED,188.0578 m/z @17.22 [QE2_sbs_11_19[16N]n.mzXML],188.0577682987336,17.220166666666668,17.112833333333334,17.30666666666667,0.19383333333333397,158588.46875,205105.3954376412,0,31,0.016762698166608914,1.0738724732349,0.24294797706465465,188.05662536621094,188.05787658691406,ESTIMATED,188.0578 m/z @17.22 [QE2_sbs_11_9[5S]n.mzXML],188.05776860163763,17.218666666666664,17.166333333333334,17.245,0.07866666666666688,55113.8984375,68440.49675049476,0,13,0.2451120867450065,0.8905685751893209,26.13526306461059,188.05763244628906,188.05783081054688,
1220,303.9610023498535,0.8521958333333333,[M+K-H] 37.9559 m/z adduct of 266.0047 m/z,[M+K-H] 37.9559 m/z adduct of 266.0047 m/z;[M+Na-H] 21.9825 m/z adduct of 281.9790 m/z,Name: [M+K-H] 37.9559 m/z adduct of 266.0047 m/z;Identification method: Adduct search,,4,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,303.9610 m/z @0.86 [QE2_sbs_11_8[9N]n.mzXML],303.96099853515625,0.85765,0.8204499999999999,0.9071666666666667,0.08671666666666678,140251.9558035714,351390.80744405737,0,17,0.04338839054058352,1.0186958312283831,1.2847076620613576,303.959716796875,303.9610900878906,DETECTED,303.9610 m/z @0.86 [QE2_sbs_11_10[2S]n.mzXML],303.9609680175781,0.8567,0.8090333333333334,0.92835,0.11931666666666663,149601.72232142856,377899.4882345143,0,23,0.03973008109332943,1.0615050141598923,0.8066334128492144,303.959716796875,303.96124267578125,DETECTED,303.9610 m/z @0.85 [QE2_sbs_11_19[16N]n.mzXML],303.9610290527344,0.8504666666666666,0.8240666666666667,0.8936166666666666,0.06954999999999989,193524.94620535715,354808.6898474747,0,14,0.025410659050788986,1.1417662735032958,1.8407477805593666,303.9598083496094,303.9610900878906,DETECTED,303.9610 m/z @0.84 [QE2_sbs_11_9[5S]n.mzXML],303.9610137939453,0.8439666666666666,0.8122833333333334,0.8814666666666666,0.06918333333333326,153276.83348214286,355290.01672393974,0,14,0.03835468279771581,1.0917937927406633,1.1835875854813267,303.959716796875,303.9610595703125,
1221,503.105899810791,1.6532083333333332,,,,,4,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,503.1059 m/z @1.66 [QE2_sbs_11_8[9N]n.mzXML],503.10589599609375,1.6611166666666668,1.6036166666666667,1.7648333333333333,0.16121666666666656,139870.99174107143,582712.7918144844,0,28,0.06648163013452146,1.1941728558274063,1.2186186405671229,503.10479736328125,503.1084899902344,DETECTED,503.1059 m/z @1.64 [QE2_sbs_11_10[2S]n.mzXML],503.1058807373047,1.6439333333333332,1.6046666666666667,1.7389666666666665,0.13429999999999986,234299.553125,914827.6249304127,0,24,0.05847980159232069,1.6982349246996793,2.0408459527369596,503.1053161621094,503.1064147949219,DETECTED,503.1060 m/z @1.65 [QE2_sbs_11_19[16N]n.mzXML],503.10595703125,1.6502166666666667,1.61195,1.7835333333333334,0.17158333333333342,503654.31696428574,2146050.3231097725,0,31,0.06826016537725721,1.9457918297860495,2.319308671269132,503.1055908203125,503.1066589355469,DETECTED,503.1059 m/z @1.66 [QE2_sbs_11_9[5S]n.mzXML],503.1058654785156,1.6575666666666666,1.6184833333333333,1.7763166666666665,0.15783333333333327,218516.62410714285,972023.3773449988,0,28,0.06962790381019635,1.7599874776516096,2.3672337848839735,503.1051025390625,503.1089782714844,
1222,269.0887908935547,5.468049999999999,,,,,4,ESTIMATED,269.0888 m/z @5.59 [QE2_sbs_11_1[blank]n.mzXML],269.0888137817383,5.594766666666667,5.5882,5.6012,0.013000000000000789,1316.06005859375,513.2634228515936,0,3,0.013000000000000789,0.9898477157360424,0.9796954314720846,269.0887870788574,269.0888671875,ESTIMATED,269.0888 m/z @5.56 [QE2_sbs_11_2[blank]n.mzXML],269.08878326416016,5.559466666666666,5.552766666666667,5.566216666666667,0.01344999999999974,1432.037841796875,577.8272691650279,0,3,0.01344999999999974,1.0037313432836399,1.00746268656728,269.0887756347656,269.0887870788574,DETECTED,269.0888 m/z @5.37 [QE2_sbs_11_8[9N]n.mzXML],269.0887756347656,5.37295,5.286666666666666,5.46715,0.180483333333334,139836.03660714286,475403.3020184896,0,29,0.05258752415448864,1.05307675332809,0.995394817509319,269.08831787109375,269.08978271484375,DETECTED,269.0888 m/z @5.39 [QE2_sbs_11_10[2S]n.mzXML],269.08876037597656,5.390916666666667,5.28215,5.4553666666666665,0.1732166666666668,144800.20379464285,493775.5697813497,0,28,0.05068837774427415,0.9500112274058019,0.46070310582251855,269.08837890625,269.08978271484375,DETECTED,269.0888 m/z @5.43 [QE2_sbs_11_19[16N]n.mzXML],269.0887756347656,5.434183333333333,5.3625,5.513,0.15050000000000008,127081.3185267857,435350.3386236197,0,25,0.052884400692132516,1.252025703869301,2.973652963815925,269.08770751953125,269.0897521972656,DETECTED,269.0888 m/z @5.46 [QE2_sbs_11_9[5S]n.mzXML],269.0888366699219,5.456016666666667,5.3684666666666665,5.507533333333333,0.13906666666666645,131614.68080357145,444338.8770967676,0,23,0.05359165439774305,0.8074146310975842,1.0405103698651703,269.0885009765625,269.0898132324219,
1223,422.0655059814453,5.706491666666667,,,,,4,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,422.0651 m/z @5.70 [QE2_sbs_11_8[9N]n.mzXML],422.0650634765625,5.6966833333333335,5.665233333333333,5.7637833333333335,0.09855000000000036,139804.36741071427,335990.70757581305,0,16,0.03737714903228717,1.373240483298056,1.4524024726753346,422.0648498535156,422.067138671875,DETECTED,422.0651 m/z @5.69 [QE2_sbs_11_10[2S]n.mzXML],422.06512451171875,5.694916666666667,5.66395,5.7683,0.10435000000000016,171597.90312499998,436052.95742371236,0,17,0.04050462419186207,1.3250432403998857,1.2987667315181568,422.0647888183594,422.0671691894531,DETECTED,422.0650 m/z @5.71 [QE2_sbs_11_19[16N]n.mzXML],422.0650329589844,5.7149833333333335,5.684333333333333,5.806299999999999,0.12196666666666633,187233.3671875,474325.0305515004,0,20,0.03927161744622598,1.4086226570998917,1.93912010664105,422.0648193359375,422.0669860839844,DETECTED,422.0668 m/z @5.72 [QE2_sbs_11_9[5S]n.mzXML],422.0668029785156,5.719383333333334,5.687966666666667,5.826183333333334,0.13821666666666665,202335.77834821425,498298.3897854297,0,22,0.04084116955505923,1.3285042948542964,1.762512358971277,422.06488037109375,422.06707763671875,
1224,212.06523513793945,1.6791458333333333,,,,,4,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,212.0652 m/z @1.68 [QE2_sbs_11_8[9N]n.mzXML],212.0652313232422,1.6788666666666667,1.6315,1.7459,0.11440000000000006,139800.3236607143,436420.2408969516,0,20,0.04681819339469695,1.3118620186765566,1.2269942281755022,212.06454467773438,212.06533813476562,DETECTED,212.0652 m/z @1.67 [QE2_sbs_11_10[2S]n.mzXML],212.0652313232422,1.6671666666666667,1.6324,1.7389666666666665,0.10656666666666648,151784.3091517857,413746.3337627232,0,19,0.042966003224954585,1.2701556752649144,1.3277663149289887,212.06475830078125,212.0653076171875,DETECTED,212.0653 m/z @1.68 [QE2_sbs_11_19[16N]n.mzXML],212.06527709960938,1.68395,1.6502166666666667,1.7592166666666667,0.10899999999999999,118129.79241071428,347135.6282083254,0,20,0.04799913918698806,2.460266372269901,1.5829012102760256,212.0645751953125,212.06533813476562,DETECTED,212.0652 m/z @1.69 [QE2_sbs_11_9[5S]n.mzXML],212.06520080566406,1.6865999999999999,1.6575666666666666,1.7516666666666665,0.09409999999999985,120089.46941964288,287664.381788644,0,17,0.03615594112794973,1.5679058354804813,47.641332703036454,212.06492614746094,212.0653076171875,
1225,171.00249487146152,0.18909444444444445,,,,,4,ESTIMATED,171.0024 m/z @0.22 [QE2_sbs_11_1[blank]n.mzXML],171.00237135453656,0.21738333333333332,0.10326666666666666,0.29664999999999997,0.1933833333333333,25713.447265625,179563.5179865722,0,33,0.14502997392018568,0.8473053892215567,0.6043769209247062,171.0021514892578,171.0027618408203,ESTIMATED,171.0026 m/z @0.26 [QE2_sbs_11_2[blank]n.mzXML],171.00261862618584,0.26275,0.09651666666666667,0.30711666666666665,0.21059999999999998,58701.890625,488735.57096679683,0,35,0.30214683666936687,0.6334469621014638,0.2617309958361598,171.00218200683594,171.0027313232422,DETECTED,171.0026 m/z @0.18 [QE2_sbs_11_8[9N]n.mzXML],171.0026092529297,0.17821666666666666,0.09860000000000001,0.5539166666666666,0.4553166666666666,139623.77299107143,2285561.5724312495,0,70,0.2538431166305707,2.8594306049822062,4.7188612099644125,171.0021209716797,171.00267028808594,DETECTED,171.0026 m/z @0.15 [QE2_sbs_11_10[2S]n.mzXML],171.0026092529297,0.14513333333333334,0.09876666666666667,0.6129333333333334,0.5141666666666668,145908.31026785713,2508986.6314573935,0,79,0.24167799078865487,5.544572250179728,10.089144500359456,171.00253295898438,171.00265502929688,DETECTED,171.0022 m/z @0.16 [QE2_sbs_11_19[16N]n.mzXML],171.0021514892578,0.15845,0.09868333333333333,0.6137333333333334,0.51505,147626.66473214285,2424252.4555351767,0,79,0.24920229487548384,4.308839933073061,8.30053291485636,171.0020294189453,171.00265502929688,DETECTED,171.0026 m/z @0.17 [QE2_sbs_11_9[5S]n.mzXML],171.0026092529297,0.17263333333333333,0.09926666666666667,0.6172166666666666,0.5179499999999999,130450.61249999999,2150945.5256206207,0,79,0.26314861658910826,3.5298727850976825,6.5057128268148245,171.00213623046875,171.002685546875,
1226,283.10513475206164,0.8561791666666667,,,,,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,283.1052 m/z @0.86 [QE2_sbs_11_8[9N]n.mzXML],283.1051940917969,0.85765,0.8204499999999999,0.8958666666666667,0.0754166666666668,139525.8875,306451.31269175524,0,15,0.03164752392907588,1.0136648745519699,1.3293757623119868,283.1050109863281,283.105224609375,DETECTED,283.1052 m/z @0.86 [QE2_sbs_11_10[2S]n.mzXML],283.105224609375,0.8567,0.8301666666666667,0.90035,0.07018333333333326,128175.38058035714,239241.04067411387,0,14,0.024114217900172985,1.322550251256282,1.4609964166238747,283.10406494140625,283.1052551269531,ESTIMATED,283.1049 m/z @0.86 [QE2_sbs_11_19[16N]n.mzXML],283.10492621527777,0.8610833333333333,0.8293333333333333,0.8880833333333332,0.05874999999999997,114974.0078125,187160.83732421885,0,12,0.020525386419487535,0.9251968503936987,0.6965750151284928,283.1039733886719,283.10528564453125,DETECTED,283.1052 m/z @0.85 [QE2_sbs_11_9[5S]n.mzXML],283.1051940917969,0.8492833333333334,0.81755,0.89805,0.08050000000000002,124727.59475446428,273249.6958271766,0,16,0.0337276433968573,1.2683823529411744,4.245745043615369,283.1040344238281,283.105224609375,
1228,151.0753402709961,2.4695666666666667,,,,,4,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,151.0753 m/z @2.46 [QE2_sbs_11_8[9N]n.mzXML],151.0753173828125,2.459416666666667,2.358766666666667,2.6407000000000003,0.28193333333333337,139401.7,743318.8845228319,0,47,0.0847173982094871,1.0923967221066495,1.099803413057967,151.0737762451172,151.07688903808594,DETECTED,151.0753 m/z @2.44 [QE2_sbs_11_10[2S]n.mzXML],151.0753173828125,2.441616666666667,2.359983333333333,2.6511333333333336,0.29115000000000046,167265.7919642857,831790.0519836883,0,49,0.06309046912536331,1.4218049646384219,1.3313737872584386,151.0737762451172,151.07691955566406,DETECTED,151.0754 m/z @2.47 [QE2_sbs_11_19[16N]n.mzXML],151.07537841796875,2.472383333333333,2.4024833333333335,2.7245,0.3220166666666664,186543.75,1089800.3711018127,0,55,0.08080640191220434,1.9913316379551989,2.5527286167485683,151.07337951660156,151.07691955566406,DETECTED,151.0753 m/z @2.50 [QE2_sbs_11_9[5S]n.mzXML],151.07534790039062,2.50485,2.4238500000000003,2.7389333333333337,0.3150833333333334,160506.59308035715,945607.1784770312,0,53,0.06325817216663188,1.467602993475747,1.3796956985106112,151.07337951660156,151.076904296875,
1229,263.05811309814453,0.8709,[(Deuterium)]glycerol 5.0000 m/z adduct of 258.0562 m/z,[(Deuterium)]glycerol 5.0000 m/z adduct of 258.0562 m/z,Name: [(Deuterium)]glycerol 5.0000 m/z adduct of 258.0562 m/z;Identification method: Adduct search,,4,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,263.0583 m/z @0.87 [QE2_sbs_11_8[9N]n.mzXML],263.058349609375,0.8737666666666667,0.8416166666666667,0.9467333333333333,0.10511666666666664,139107.63376116072,230454.96092575355,0,20,0.0189170076258226,1.1019328670864375,1.580701421740043,263.0573425292969,263.0584411621094,DETECTED,263.0583 m/z @0.87 [QE2_sbs_11_10[2S]n.mzXML],263.058349609375,0.8674333333333333,0.84075,0.9559,0.11514999999999997,324824.9111607143,684037.3704453406,0,22,0.018980080590452864,1.9276190230858983,2.6197874229586957,263.05731201171875,263.0584716796875,DETECTED,263.0574 m/z @0.87 [QE2_sbs_11_19[16N]n.mzXML],263.0574035644531,0.8717666666666666,0.8451833333333333,0.9322833333333332,0.08709999999999996,217302.8002232143,349781.5149811243,0,17,0.019616799810696084,1.1108949139048203,0.6270235464828033,263.0571594238281,263.0585632324219,DETECTED,263.0583 m/z @0.87 [QE2_sbs_11_9[5S]n.mzXML],263.058349609375,0.8706333333333334,0.8386833333333333,0.94265,0.10396666666666665,266273.5642857143,451080.76978923,0,20,0.01802111282640273,0.8456775465983419,0.35167136590502274,263.0573425292969,263.05841064453125,
1230,242.02809524536133,2.3250166666666665,,,,,4,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,242.0281 m/z @2.30 [QE2_sbs_11_8[9N]n.mzXML],242.02808380126953,2.3013333333333335,2.224683333333333,2.3842,0.15951666666666675,139106.40401785716,766232.725208608,0,26,0.0884980304713916,1.0405522939769476,0.786679402100377,242.02784729003906,242.02838134765625,DETECTED,242.0281 m/z @2.30 [QE2_sbs_11_10[2S]n.mzXML],242.02810668945312,2.2972333333333332,2.222583333333333,2.3786,0.15601666666666691,124298.125,717282.2176329663,0,26,0.09490185887372649,1.0449877204733202,1.0899754409466402,242.02798461914062,242.02879333496094,DETECTED,242.0281 m/z @2.35 [QE2_sbs_11_19[16N]n.mzXML],242.02811431884766,2.3468500000000003,2.26755,2.4210833333333333,0.1535333333333333,115036.96383928572,703636.2131289894,0,26,0.10593872223819956,0.9680538041193731,0.9361076082387463,242.02793884277344,242.02853393554688,DETECTED,242.0281 m/z @2.35 [QE2_sbs_11_9[5S]n.mzXML],242.028076171875,2.35465,2.2804166666666665,2.4301666666666666,0.14975000000000005,139849.57522321425,801914.1711673277,0,25,0.0966326400079387,1.0086439155814995,1.0172878311629991,242.02792358398438,242.02818298339844,
1231,345.08502604166665,1.0109625,,,,,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,345.0849 m/z @1.01 [QE2_sbs_11_8[9N]n.mzXML],345.0848693847656,1.0083166666666667,0.9243,1.0667833333333334,0.1424833333333334,138675.51316964286,715956.4892483678,0,26,0.09863926525489541,0.847322777140011,0.6174040553094268,345.0842590332031,345.0852966308594,DETECTED,345.0851 m/z @1.01 [QE2_sbs_11_10[2S]n.mzXML],345.0850830078125,1.0117166666666668,0.9227666666666666,1.0635166666666667,0.14075000000000004,108298.71450892858,522687.9389473492,0,26,0.10147364421952565,0.7911748173130957,0.3911205856716406,345.084228515625,345.0857849121094,ESTIMATED,345.0849 m/z @1.01 [QE2_sbs_11_19[16N]n.mzXML],345.08485514322916,1.0090333333333334,0.9594833333333334,1.0368,0.07731666666666659,86922.2265625,265029.8206894531,0,15,0.03734854671449095,0.7801883619239802,0.5603767238479604,345.0843200683594,345.0860595703125,DETECTED,345.0853 m/z @1.01 [QE2_sbs_11_9[5S]n.mzXML],345.0852966308594,1.0147833333333334,0.9204333333333333,1.0663,0.1458666666666667,112778.1091517857,521434.77099431487,0,27,0.09291350401637422,0.8036350804440666,0.4834816752857131,345.084228515625,345.0873107910156,
1232,325.0946547564338,0.8402416666666667,,,,,2,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,325.0947 m/z @0.84 [QE2_sbs_11_8[9N]n.mzXML],325.09466552734375,0.8363166666666667,0.7993,0.8683833333333334,0.06908333333333339,138391.59955357143,402274.3872375279,0,14,0.05755309680480758,0.9331382260243133,0.8662764520486266,325.09429931640625,325.0960388183594,DETECTED,325.0946 m/z @0.85 [QE2_sbs_11_10[2S]n.mzXML],325.0946350097656,0.8460666666666667,0.7932166666666667,0.8674333333333333,0.0742166666666666,264450.83794642857,815901.3394773433,0,15,0.059893309877969814,0.7021444339325119,0.4042888678650238,325.0943908691406,325.09490966796875,ESTIMATED,325.0946 m/z @0.84 [QE2_sbs_11_19[16N]n.mzXML],325.0945991067325,0.8399,0.7872166666666666,0.8717666666666666,0.08455000000000001,321003.34375,899879.1546025383,0,17,0.049568284415802744,0.7537723226811752,0.47364958011522373,325.0942077636719,325.0947570800781,ESTIMATED,325.0947 m/z @0.84 [QE2_sbs_11_9[5S]n.mzXML],325.09471938189336,0.8386833333333333,0.7912166666666667,0.8760166666666667,0.08479999999999999,241213.375,700609.4521845706,0,17,0.053825509029771124,0.8460707285567216,0.5635691236618752,325.0943603515625,325.0960693359375,
