row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,global_positive_Batch1_C32.mzXML Peak status,global_positive_Batch1_C32.mzXML Peak name,global_positive_Batch1_C32.mzXML Peak m/z,global_positive_Batch1_C32.mzXML Peak RT,global_positive_Batch1_C32.mzXML Peak RT start,global_positive_Batch1_C32.mzXML Peak RT end,global_positive_Batch1_C32.mzXML Peak duration time,global_positive_Batch1_C32.mzXML Peak height,global_positive_Batch1_C32.mzXML Peak area,global_positive_Batch1_C32.mzXML Peak charge,global_positive_Batch1_C32.mzXML Peak # data points,global_positive_Batch1_C32.mzXML Peak FWHM,global_positive_Batch1_C32.mzXML Peak tailing factor,global_positive_Batch1_C32.mzXML Peak asymmetry factor,global_positive_Batch1_C32.mzXML Peak m/z min,global_positive_Batch1_C32.mzXML Peak m/z max,global_positive_Batch1_C31.mzXML Peak status,global_positive_Batch1_C31.mzXML Peak name,global_positive_Batch1_C31.mzXML Peak m/z,global_positive_Batch1_C31.mzXML Peak RT,global_positive_Batch1_C31.mzXML Peak RT start,global_positive_Batch1_C31.mzXML Peak RT end,global_positive_Batch1_C31.mzXML Peak duration time,global_positive_Batch1_C31.mzXML Peak height,global_positive_Batch1_C31.mzXML Peak area,global_positive_Batch1_C31.mzXML Peak charge,global_positive_Batch1_C31.mzXML Peak # data points,global_positive_Batch1_C31.mzXML Peak FWHM,global_positive_Batch1_C31.mzXML Peak tailing factor,global_positive_Batch1_C31.mzXML Peak asymmetry factor,global_positive_Batch1_C31.mzXML Peak m/z min,global_positive_Batch1_C31.mzXML Peak m/z max,global_positive_Batch1_A2.mzXML Peak status,global_positive_Batch1_A2.mzXML Peak name,global_positive_Batch1_A2.mzXML Peak m/z,global_positive_Batch1_A2.mzXML Peak RT,global_positive_Batch1_A2.mzXML Peak RT start,global_positive_Batch1_A2.mzXML Peak RT end,global_positive_Batch1_A2.mzXML Peak duration time,global_positive_Batch1_A2.mzXML Peak height,global_positive_Batch1_A2.mzXML Peak area,global_positive_Batch1_A2.mzXML Peak charge,global_positive_Batch1_A2.mzXML Peak # data points,global_positive_Batch1_A2.mzXML Peak FWHM,global_positive_Batch1_A2.mzXML Peak tailing factor,global_positive_Batch1_A2.mzXML Peak asymmetry factor,global_positive_Batch1_A2.mzXML Peak m/z min,global_positive_Batch1_A2.mzXML Peak m/z max,global_positive_Batch1_A1.mzXML Peak status,global_positive_Batch1_A1.mzXML Peak name,global_positive_Batch1_A1.mzXML Peak m/z,global_positive_Batch1_A1.mzXML Peak RT,global_positive_Batch1_A1.mzXML Peak RT start,global_positive_Batch1_A1.mzXML Peak RT end,global_positive_Batch1_A1.mzXML Peak duration time,global_positive_Batch1_A1.mzXML Peak height,global_positive_Batch1_A1.mzXML Peak area,global_positive_Batch1_A1.mzXML Peak charge,global_positive_Batch1_A1.mzXML Peak # data points,global_positive_Batch1_A1.mzXML Peak FWHM,global_positive_Batch1_A1.mzXML Peak tailing factor,global_positive_Batch1_A1.mzXML Peak asymmetry factor,global_positive_Batch1_A1.mzXML Peak m/z min,global_positive_Batch1_A1.mzXML Peak m/z max,global_positive_Batch2_QC10.mzXML Peak status,global_positive_Batch2_QC10.mzXML Peak name,global_positive_Batch2_QC10.mzXML Peak m/z,global_positive_Batch2_QC10.mzXML Peak RT,global_positive_Batch2_QC10.mzXML Peak RT start,global_positive_Batch2_QC10.mzXML Peak RT end,global_positive_Batch2_QC10.mzXML Peak duration time,global_positive_Batch2_QC10.mzXML Peak height,global_positive_Batch2_QC10.mzXML Peak area,global_positive_Batch2_QC10.mzXML Peak charge,global_positive_Batch2_QC10.mzXML Peak # data points,global_positive_Batch2_QC10.mzXML Peak FWHM,global_positive_Batch2_QC10.mzXML Peak tailing factor,global_positive_Batch2_QC10.mzXML Peak asymmetry factor,global_positive_Batch2_QC10.mzXML Peak m/z min,global_positive_Batch2_QC10.mzXML Peak m/z max,global_positive_Batch2_QC11.mzXML Peak status,global_positive_Batch2_QC11.mzXML Peak name,global_positive_Batch2_QC11.mzXML Peak m/z,global_positive_Batch2_QC11.mzXML Peak RT,global_positive_Batch2_QC11.mzXML Peak RT start,global_positive_Batch2_QC11.mzXML Peak RT end,global_positive_Batch2_QC11.mzXML Peak duration time,global_positive_Batch2_QC11.mzXML Peak height,global_positive_Batch2_QC11.mzXML Peak area,global_positive_Batch2_QC11.mzXML Peak charge,global_positive_Batch2_QC11.mzXML Peak # data points,global_positive_Batch2_QC11.mzXML Peak FWHM,global_positive_Batch2_QC11.mzXML Peak tailing factor,global_positive_Batch2_QC11.mzXML Peak asymmetry factor,global_positive_Batch2_QC11.mzXML Peak m/z min,global_positive_Batch2_QC11.mzXML Peak m/z max
408,109.0645901,8.02759,nan,,,,3,ESTIMATED,109.0646 m/z @8.08 [global_positive_Batch1_C32.mzXML],109.0646219,8.075833333,7.968466667,8.075833333,0.107366667,84343.73438,429290.791,0,8,0.104782833,0.5,,109.0645447,109.0646515,DETECTED,109.0646 m/z @8.03 [global_positive_Batch1_C31.mzXML],109.0646286,8.025933333,7.7733,8.219016667,0.445716667,118483.6473,1414162.174,0,29,0.183326913,0.95127409,0.605759024,109.0645447,109.0647125,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,109.0647 m/z @8.04 [global_positive_Batch1_A1.mzXML],109.0647138,8.042416667,7.972883333,8.059716667,0.086833333,6733.018555,33049.48065,0,6,0.093330238,0.624400767,0.248801534,109.0646515,109.0647812,DETECTED,109.0645 m/z @7.98 [global_positive_Batch2_QC10.mzXML],109.0645142,7.978533333,7.75525,8.33875,0.5835,100759.7286,1629716.139,0,37,0.249052232,1.300210061,1.514264748,109.0644684,109.064621,DETECTED,109.0645 m/z @8.02 [global_positive_Batch2_QC11.mzXML],109.0644722,8.015233333,7.809583333,8.374183333,0.5646,107590.5964,1657731.114,0,36,0.257819849,1.430381637,1.627929236,109.0643997,109.0645294
410,206.0941223,8.811604167,nan,,,,1,ESTIMATED,206.0943 m/z @8.85 [global_positive_Batch1_C32.mzXML],206.0942939,8.853683333,8.777766667,9.02095,0.243183333,85710.94531,473416.7404,0,17,0.082965381,1.374115108,1.612427862,206.094162,206.0945282,DETECTED,206.0942 m/z @8.82 [global_positive_Batch1_C31.mzXML],206.0942383,8.818633333,8.745583333,8.96885,0.223266667,116180.8699,604569.1981,0,16,0.08492154,1.162089925,1.345855299,206.0939636,206.0944366,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,206.0940 m/z @8.80 [global_positive_Batch2_QC10.mzXML],206.0940314,8.797566667,8.768866667,8.8844,0.115533333,56278.73828,242633.5856,0,9,0.089883609,2.012775842,3.025551684,206.0939026,206.094162,ESTIMATED,206.0939 m/z @8.78 [global_positive_Batch2_QC11.mzXML],206.0939255,8.776533333,8.776533333,9.09435,0.317816667,58855.22656,425352.1293,0,22,0.124490106,,,206.092865,206.0942383
411,153.0529849,11.23100556,nan,,,,2,ESTIMATED,153.0525 m/z @11.16 [global_positive_Batch1_C32.mzXML],153.0525102,11.15546667,11.113,11.28468333,0.171683333,17964.27539,142560.56,0,13,0.129171157,2.021389325,3.04277865,153.0513763,153.0538483,DETECTED,153.0539 m/z @11.16 [global_positive_Batch1_C31.mzXML],153.0539246,11.16208333,11.12103333,11.3324,0.211366667,115829.0304,808319.9068,0,16,0.127112557,2.574502639,4.058983289,153.0518341,153.0539856,ESTIMATED,153.0524 m/z @11.23 [global_positive_Batch1_A2.mzXML],153.0523905,11.23308333,11.13368333,11.30433333,0.17065,14381.2334,113381.7129,0,13,0.165040792,0.858400402,0.716800805,153.0513,153.0539246,DETECTED,153.0540 m/z @11.26 [global_positive_Batch1_A1.mzXML],153.0539703,11.25561667,11.2139,11.41266667,0.198766667,109265.0837,744155.4559,0,15,0.105782157,2.382341191,3.764682381,153.0520782,153.0540771,ESTIMATED,153.0522 m/z @11.38 [global_positive_Batch2_QC10.mzXML],153.0522321,11.3777,11.18886667,11.53173333,0.342866667,15796.31445,257413.1312,0,24,0.232684137,0.907855252,0.815710503,153.0515594,153.0539093,ESTIMATED,153.0529 m/z @11.20 [global_positive_Batch2_QC11.mzXML],153.0528815,11.20208333,11.11758333,11.3029,0.185316667,13401.7207,124614.2464,0,14,0.096638779,1.096548323,1.193096647,153.0514221,153.0536499
412,117.0697739,8.808997222,nan,,,,1,ESTIMATED,117.0698 m/z @8.85 [global_positive_Batch1_C32.mzXML],117.0698182,8.853683333,8.777766667,9.22375,0.445983333,77496.3125,486272.4532,0,29,0.088324381,1.330968556,1.627363546,117.069664,117.0699768,DETECTED,117.0698 m/z @8.82 [global_positive_Batch1_C31.mzXML],117.0697632,8.818633333,8.745583333,8.951783333,0.2062,113973.8592,633153.7907,0,15,0.085068549,1.263014972,1.283245761,117.069664,117.0699005,ESTIMATED,117.0699 m/z @8.80 [global_positive_Batch1_A2.mzXML],117.0698837,8.79805,8.781066667,8.8485,0.067433333,2784.041748,9648.261223,0,5,0.071374519,1.985279686,2.970559372,117.0698624,117.0699081,ESTIMATED,117.0698 m/z @8.81 [global_positive_Batch1_A1.mzXML],117.0698153,8.809216667,8.774833333,8.8604,0.085566667,2421.598633,10529.7255,0,6,0.080377311,1.244304411,1.488608822,117.0697174,117.0699081,ESTIMATED,117.0697 m/z @8.77 [global_positive_Batch2_QC10.mzXML],117.0697098,8.768866667,8.768866667,8.8844,0.115533333,65039.30078,284893.7394,0,9,0.229870413,,,117.0696259,117.0698166,ESTIMATED,117.0697 m/z @8.81 [global_positive_Batch2_QC11.mzXML],117.0696531,8.805533333,8.776533333,9.077883333,0.30135,70794.65625,493139.5345,0,21,0.153759966,4.260528647,6.162680275,117.0695572,117.0697403
413,287.6319074,12.20753667,nan,,,,3,ESTIMATED,287.6320 m/z @12.20 [global_positive_Batch1_C32.mzXML],287.6320042,12.20101667,12.15443333,12.39878333,0.24435,67179.3125,477898.6686,0,17,0.13112501,2.404618703,3.1271269,287.6317749,287.6322937,DETECTED,287.6320 m/z @12.17 [global_positive_Batch1_C31.mzXML],287.6320496,12.17285,12.03336667,12.38221667,0.34885,110611.3417,871730.5117,0,24,0.115164636,1.171404194,1.25274214,287.6313171,287.6326599,DETECTED,287.6319 m/z @12.22 [global_positive_Batch1_A2.mzXML],287.6318512,12.22256667,12.10348333,12.43703333,0.33355,522456.508,3723719.225,2,24,0.118478036,1.116151793,1.179363088,287.6316223,287.6332703,DETECTED,287.6320 m/z @12.26 [global_positive_Batch1_A1.mzXML],287.631958,12.2576,12.10885,12.53073333,0.421883333,372375.1929,2762847.42,0,30,0.110049723,1.025107913,1.00218633,287.6316833,287.6331787,ESTIMATED,287.6317 m/z @12.18 [global_positive_Batch2_QC10.mzXML],287.631674,12.18365,12.16785,12.35333333,0.185483333,24846.19727,147337.7008,0,13,0.092892392,5.869725738,10.73945148,287.6314087,287.631897,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,95.04892213,8.026803333,nan,,,,1,ESTIMATED,95.0490 m/z @8.09 [global_positive_Batch1_C32.mzXML],95.04896879,8.09095,7.984016667,8.216216667,0.2322,87701.88281,683313.0288,0,16,0.139266694,1.031832412,0.943382097,95.04889679,95.0490799,DETECTED,95.0489 m/z @8.03 [global_positive_Batch1_C31.mzXML],95.04893494,8.025933333,7.7733,8.132833333,0.359533333,109464.3911,1127615.055,0,24,0.163544461,0.711571447,0.410378792,95.04888153,95.0490036,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,95.0490 m/z @8.01 [global_positive_Batch1_A1.mzXML],95.04902776,8.0078,7.990183333,8.076816667,0.086633333,4928.944824,21851.09982,0,6,0.373625473,2.45884579,3.91769158,95.04901123,95.04904175,ESTIMATED,95.0489 m/z @8.01 [global_positive_Batch2_QC10.mzXML],95.04886532,8.00895,7.993483333,8.1025,0.109016667,51415.76953,237303.0639,0,8,0.089633394,3.52424569,6.048491379,95.04883575,95.04891968,ESTIMATED,95.0488 m/z @8.00 [global_positive_Batch2_QC11.mzXML],95.04881382,8.000383333,7.98505,8.090633333,0.105583333,93652.96875,398245.647,0,8,0.073799133,3.442934783,5.885869565,95.04878998,95.04884338
415,265.1180013,9.399794444,nan,,,,2,ESTIMATED,265.1182 m/z @9.42 [global_positive_Batch1_C32.mzXML],265.1182251,9.424183333,9.35785,9.575733333,0.217883333,91157.78906,415180.735,0,14,0.07158001,1.510135998,1.840807496,265.1169434,265.1185913,DETECTED,265.1182 m/z @9.40 [global_positive_Batch1_C31.mzXML],265.1181641,9.398566667,9.349566667,9.5313,0.181733333,108796.7917,517879.9849,0,12,0.075491388,1.551841404,1.749457462,265.1179504,265.1184082,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,265.1176 m/z @9.38 [global_positive_Batch2_QC11.mzXML],265.1176147,9.376633333,9.3096,9.766583333,0.456983333,109199.2335,1020076.163,0,28,0.145643943,2.451881172,3.094355224,265.1132813,265.1178284
416,342.867757,1.77385,nan,,,,1,ESTIMATED,342.8678 m/z @1.75 [global_positive_Batch1_C32.mzXML],342.8678034,1.747916667,1.73315,1.8766,0.14345,111032.3672,502261.8624,0,11,0.060601312,4.857223476,8.105412378,342.8676453,342.868103,DETECTED,342.8678 m/z @1.77 [global_positive_Batch1_C31.mzXML],342.8677979,1.77385,1.744516667,1.888333333,0.143816667,108343.2667,514319.8271,0,11,0.083184331,2.451420455,3.800448809,342.8670654,342.8681641,ESTIMATED,342.8677 m/z @1.82 [global_positive_Batch1_A2.mzXML],342.8677204,1.8162,1.727816667,1.89935,0.171533333,109905.9453,684375.1303,0,13,0.112676005,0.915272226,0.777947004,342.8675842,342.8679504,ESTIMATED,342.8677 m/z @1.76 [global_positive_Batch1_A1.mzXML],342.8677063,1.757433333,1.7279,1.787183333,0.059283333,121030.2734,275912.3317,0,5,0.048660293,1.003668172,1.007336343,342.8676453,342.8677979,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,333.1501597,12.61908056,nan,,,,1,ESTIMATED,333.1504 m/z @12.63 [global_positive_Batch1_C32.mzXML],333.1503571,12.62716667,12.55066667,12.84275,0.292083333,89925.53906,741550.395,0,20,0.139363895,1.801213788,2.003868646,333.1499939,333.1507874,DETECTED,333.1502 m/z @12.59 [global_positive_Batch1_C31.mzXML],333.150238,12.59215,12.51653333,12.78901667,0.272483333,108085.4741,822595.5623,0,19,0.125213956,1.717828588,2.404561682,333.1500854,333.1506348,ESTIMATED,333.1501 m/z @12.62 [global_positive_Batch1_A2.mzXML],333.1501261,12.6215,12.54933333,12.79911667,0.249783333,36362.35547,234861.3198,0,18,0.110216877,1.730600462,3.596606629,333.1490479,333.1513062,ESTIMATED,333.1499 m/z @12.63 [global_positive_Batch1_A1.mzXML],333.1499314,12.63281667,12.54511667,12.839,0.293883333,84577.85156,569303.2343,0,21,0.102755929,1.007933931,7.878097588,333.1486511,333.1503906,ESTIMATED,333.1503 m/z @12.62 [global_positive_Batch2_QC10.mzXML],333.1502594,12.61845,12.60235,12.74475,0.1424,5064.022461,25475.14193,0,10,0.094626058,4.422360248,7.844720497,333.1495972,333.1520996,ESTIMATED,333.1500 m/z @12.62 [global_positive_Batch2_QC11.mzXML],333.1500462,12.6224,12.5903,12.68655,0.09625,5203.875,20081.75735,0,7,0.087086058,1.499221184,1.998442368,333.1496582,333.1504822
418,330.3356275,11.36533056,nan,,,,1,ESTIMATED,330.3358 m/z @11.39 [global_positive_Batch1_C32.mzXML],330.335812,11.38861667,11.32811667,11.58335,0.255233333,97483.09375,627847.8986,0,18,0.104172614,2.38264651,6.349674904,330.3351135,330.3364868,DETECTED,330.3357 m/z @11.38 [global_positive_Batch1_C31.mzXML],330.3356934,11.37695,11.28803333,11.55776667,0.269733333,107552.305,666658.8154,0,19,0.100905693,1.621061857,1.21437533,330.3348083,330.3363037,ESTIMATED,330.3355 m/z @11.36 [global_positive_Batch1_A2.mzXML],330.3354919,11.36163333,11.33295,11.39053333,0.057583333,9460.785156,26465.37089,0,5,0.081783841,1.003776874,1.007553748,330.3349915,330.3359985,ESTIMATED,330.3357 m/z @11.37 [global_positive_Batch1_A1.mzXML],330.335701,11.3692,11.34013333,11.38353333,0.0434,9139.507813,21719.4065,0,4,0.133275283,0.746559633,0.493119266,330.3353271,330.335907,ESTIMATED,330.3356 m/z @11.36 [global_positive_Batch2_QC10.mzXML],330.3355509,11.36303333,11.33358333,11.59511667,0.261533333,75116.78125,561613.0209,0,18,1.644094501,3.554943156,5.583728113,330.3352661,330.335968,ESTIMATED,330.3355 m/z @11.33 [global_positive_Batch2_QC11.mzXML],330.335516,11.33255,11.33255,11.5619,0.22935,55501.4375,393579.1733,0,16,0.141199972,,,330.3353577,330.3356934
419,396.9987834,1.874433333,nan,,,,1,ESTIMATED,396.9989 m/z @1.86 [global_positive_Batch1_C32.mzXML],396.9989291,1.86265,1.821766667,1.959083333,0.137316667,109571.7422,634055.2032,0,11,0.14155948,1.679372197,2.358744395,396.9985962,396.9992676,DETECTED,396.9991 m/z @1.86 [global_positive_Batch1_C31.mzXML],396.9990845,1.860916667,1.8038,2.413616667,0.609816667,106524.4011,1754219.327,0,45,0.212699466,5.338342574,9.85207441,396.9978027,396.9997864,ESTIMATED,396.9989 m/z @1.90 [global_positive_Batch1_A2.mzXML],396.9988836,1.89935,1.8162,1.96795,0.15175,90646.69531,470052.8897,0,12,0.100024437,0.912507517,0.92546649,396.9976196,396.9993896,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,396.9985 m/z @1.82 [global_positive_Batch2_QC10.mzXML],396.9984619,1.8173,1.8173,1.943066667,0.125766667,115246.5469,717919.1168,0,10,0.124397322,,,396.9981689,396.9986572,ESTIMATED,396.9986 m/z @1.93 [global_positive_Batch2_QC11.mzXML],396.998558,1.93195,1.82045,2.198016667,0.377566667,115875.1953,1770945.107,0,28,0.204401395,1.693124066,2.386248132,396.9982605,396.9989014
420,118.0650015,8.02413,nan,,,,3,ESTIMATED,118.0651 m/z @8.08 [global_positive_Batch1_C32.mzXML],118.0650539,8.075833333,7.968466667,8.075833333,0.107366667,78629.71875,398233.7185,0,8,0.111207904,0.5,,118.0649719,118.0651016,DETECTED,118.0650 m/z @8.03 [global_positive_Batch1_C31.mzXML],118.0650368,8.025933333,7.824816667,8.1166,0.291783333,106165.3931,1126440.562,0,20,0.193152952,0.725408138,0.450816276,118.0649643,118.0650787,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,118.0651 m/z @8.03 [global_positive_Batch1_A1.mzXML],118.0650873,8.025116667,7.972883333,8.094266667,0.121383333,12955.52344,67935.08729,0,8,0.267150985,1.161933631,1.323867262,118.0650177,118.0651779,DETECTED,118.0649 m/z @7.98 [global_positive_Batch2_QC10.mzXML],118.064949,7.978533333,7.79115,8.2004,0.40925,88758.92522,1277889.376,0,27,0.240508609,1.092012808,1.184025616,118.0649109,118.0650024,DETECTED,118.0649 m/z @8.02 [global_positive_Batch2_QC11.mzXML],118.0648804,8.015233333,7.82775,8.2361,0.40835,90267.40558,1327300.076,0,27,0.256838866,1.089030136,1.178060272,118.0647812,118.0649261
421,228.2312892,12.26302333,nan,,,,1,ESTIMATED,228.2314 m/z @12.28 [global_positive_Batch1_C32.mzXML],228.2314189,12.278,12.21643333,12.59645,0.380016667,90817.67188,660286.3636,0,26,0.126748606,2.786582406,4.75676281,228.2312317,228.2316589,DETECTED,228.2314 m/z @12.26 [global_positive_Batch1_C31.mzXML],228.2313843,12.26393333,12.2036,12.47081667,0.267216667,104867.574,739641.0655,0,19,0.100236799,4.676601131,2.711352981,228.2311707,228.2316284,ESTIMATED,228.2313 m/z @12.31 [global_positive_Batch1_A2.mzXML],228.2312622,12.30866667,12.22256667,12.47931667,0.25675,135873.5781,849972.5997,0,19,0.115734447,1.846378026,3.500853648,228.2311554,228.2314148,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,228.2311 m/z @12.25 [global_positive_Batch2_QC10.mzXML],228.2311271,12.2467,12.21531667,12.3072,0.091883333,30451.71289,133319.6481,0,7,0.424517146,1.463887414,1.927774827,228.2310944,228.2311859,ESTIMATED,228.2313 m/z @12.22 [global_positive_Batch2_QC11.mzXML],228.2312536,12.21781667,12.21781667,12.70238333,0.484566667,27571.2168,233706.9566,0,32,0.149671176,,,228.2308655,228.2317047
422,153.0518529,9.31208,nan,,,,3,ESTIMATED,153.0521 m/z @9.36 [global_positive_Batch1_C32.mzXML],153.0521164,9.35785,9.240533333,9.899416667,0.658883333,96393.72656,1425288.662,0,40,0.232656752,2.808140361,2.75697231,153.0519257,153.0523224,DETECTED,153.0519 m/z @9.30 [global_positive_Batch1_C31.mzXML],153.0519257,9.299883333,8.96885,9.59845,0.6296,104577.8384,1934085.539,0,39,0.310574041,0.950961635,0.935663635,153.0518188,153.0522156,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,153.0519 m/z @9.33 [global_positive_Batch1_A1.mzXML],153.0518901,9.334133333,9.253,9.382283333,0.129283333,138801.2031,980790.8847,0,9,1.316679017,0.796733772,0.593467543,153.0518494,153.0519257,DETECTED,153.0517 m/z @9.26 [global_positive_Batch2_QC10.mzXML],153.0516663,9.258933333,8.99205,9.6483,0.65625,168254.8625,3110210.061,1,40,0.222702003,1.229469806,2.250902128,153.05159,153.0517731,DETECTED,153.0517 m/z @9.31 [global_positive_Batch2_QC11.mzXML],153.0516663,9.3096,9.012566667,9.663483333,0.650916667,147468.7281,3162358.386,1,40,0.373071766,1.09569633,1.191392661,153.0515747,153.0517883
423,348.3096951,12.74240833,nan,,,,2,ESTIMATED,348.3098 m/z @12.75 [global_positive_Batch1_C32.mzXML],348.3098461,12.75035,12.67356667,13.08621667,0.41265,78515.60938,602273.2032,0,28,0.102232003,2.388827641,2.415962915,348.3088379,348.3103027,DETECTED,348.3098 m/z @12.71 [global_positive_Batch1_C31.mzXML],348.3097534,12.71296667,12.5619,13.13901667,0.577116667,103706.5326,929974.4473,0,39,0.133587321,2.266137188,2.575324255,348.3087463,348.3102722,ESTIMATED,348.3095 m/z @12.74 [global_positive_Batch1_A2.mzXML],348.3095494,12.74048333,12.66623333,12.9286,0.262366667,70896.72656,486909.5696,0,19,0.165952542,1.904736617,2.706111079,348.3086853,348.3104858,DETECTED,348.3096 m/z @12.77 [global_positive_Batch1_A1.mzXML],348.3096313,12.76583333,12.61801667,13.03056667,0.41255,158458.8415,1194347.209,0,29,0.132898419,1.678260481,2.448905661,348.3087769,348.3105164,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,339.0156191,10.17423333,nan,,,,1,ESTIMATED,339.0158 m/z @10.19 [global_positive_Batch1_C32.mzXML],339.0158457,10.19355,10.14665,10.3396,0.19295,17746.75195,83826.60452,0,13,0.075038334,1.813498288,3.376143635,339.0153809,339.0162048,DETECTED,339.0159 m/z @10.18 [global_positive_Batch1_C31.mzXML],339.0159302,10.17913333,10.13326667,10.35085,0.217583333,103437.9363,619033.9217,0,15,0.101428195,1.986742113,2.651181785,339.0153809,339.0162048,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,339.0156 m/z @10.17 [global_positive_Batch2_QC10.mzXML],339.015564,10.17116667,10.15525,10.21918333,0.063933333,6655.251953,19941.51493,0,5,0.044651993,2.008376963,3.016753927,339.0149841,339.0160828,ESTIMATED,339.0151 m/z @10.15 [global_positive_Batch2_QC11.mzXML],339.0151367,10.15308333,10.1373,10.18505,0.04775,8091.162109,21098.74536,0,4,0.174920671,1.512671595,2.025343189,339.0148315,339.0155029
425,200.0401087,1.791869444,nan,,,,2,ESTIMATED,200.0401 m/z @1.78 [global_positive_Batch1_C32.mzXML],200.040095,1.777916667,1.73315,1.890316667,0.157166667,92572.97656,631094.2481,0,12,0.238882451,1.755398362,2.510796724,200.039917,200.0405426,DETECTED,200.0401 m/z @1.77 [global_positive_Batch1_C31.mzXML],200.0401001,1.77385,1.655033333,1.956933333,0.3019,103093.5329,926435.785,0,22,0.140032757,1.270444663,1.558919928,200.0398712,200.0411072,ESTIMATED,200.0401 m/z @1.83 [global_positive_Batch1_A2.mzXML],200.0400636,1.83025,1.786966667,1.89935,0.112383333,99151.57813,438377.4075,0,9,0.09443747,1.298228725,1.596457451,200.039917,200.04039,DETECTED,200.0400 m/z @1.83 [global_positive_Batch1_A1.mzXML],200.0400314,1.83255,1.653716667,1.9582,0.304483333,129375.2875,978609.0147,0,22,0.117852979,0.900316563,0.975222081,200.0398102,200.0410919,ESTIMATED,200.0405 m/z @1.77 [global_positive_Batch2_QC10.mzXML],200.0404921,1.774633333,1.72945,1.943066667,0.213616667,83163.875,556984.0964,0,16,0.118845738,2.363887864,3.617448126,200.0395813,200.0430756,ESTIMATED,200.0399 m/z @1.76 [global_positive_Batch2_QC11.mzXML],200.0398697,1.762016667,1.731733333,1.86265,0.130916667,86371.77344,482709.3667,0,10,0.145914737,2.161529994,3.323059989,200.0396881,200.0403442
426,172.1330596,9.949011111,nan,,,,1,ESTIMATED,172.1330 m/z @9.95 [global_positive_Batch1_C32.mzXML],172.1329935,9.949566667,9.88265,10.22496667,0.342316667,94898.04688,618675.7323,0,22,0.093619784,2.329019143,1.753351542,172.1327057,172.1331329,DETECTED,172.1330 m/z @9.92 [global_positive_Batch1_C31.mzXML],172.1329956,9.91835,9.665233333,10.19353333,0.5283,102211.5427,745101.0176,0,33,0.094469596,1.448293432,1.671101973,172.1326141,172.1332092,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,172.1332 m/z @9.98 [global_positive_Batch1_A1.mzXML],172.1331896,9.979116667,9.8806,9.979116667,0.098516667,6726.42334,27033.43968,0,7,0.092162222,0.5,,172.1330719,172.1333008,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
